tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	magn_volume	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
16tr015k:LP-DIR-T4	16tr015k:LP-DIR-T	16tr015k		10.7	-24.3	0	0	0	0	4	573.0	0.01015	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	1.015e-07	2.315e-09	2.522e-09	2.597e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T5	16tr015k:LP-DIR-T	16tr015k		13.7	-26.9	0	0	0	0	5	673.0	0.0104	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	1.04e-07	2.23e-09	2.38e-09	2.284e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T6	16tr015k:LP-DIR-T	16tr015k		13.0	-28.5	0	0	0	0	6	773.0	0.01022	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	1.022e-07	2.8100000000000004e-09	2.204e-09	2.787e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T7	16tr015k:LP-DIR-T	16tr015k		14.4	-31.1	0	0	0	0	7	823.0	0.01016	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	1.016e-07	3.109e-09	2.99e-09	2.815e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T8	16tr015k:LP-DIR-T	16tr015k		8.4	-32.5	0	0	0	0	8	848.0	0.009915	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	9.915e-08	3.367e-09	2.561e-09	2.8960000000000003e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T9	16tr015k:LP-DIR-T	16tr015k		6.4	-33.7	0	0	0	0	9	873.0	0.009889	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	9.889e-08	3.072e-09	2.899e-09	2.619e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T10	16tr015k:LP-DIR-T	16tr015k		7.7	-34.3	0	0	0	0	10	888.0	0.01013	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	1.013e-07	2.9260000000000004e-09	2.531e-09	2.271e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T11	16tr015k:LP-DIR-T	16tr015k		6.7	-35.1	0	0	0	0	11	903.0	0.01008	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	1.008e-07	2.697e-09	2.812e-09	2.034e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T12	16tr015k:LP-DIR-T	16tr015k		5.7	-36.0	0	0	0	0	12	913.0	0.01006	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	1.006e-07	2.878e-09	2.446e-09	2.077e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T13	16tr015k:LP-DIR-T	16tr015k		4.3	-36.5	0	0	0	0	13	923.0	0.01017	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	1.017e-07	2.552e-09	2.249e-09	1.861e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T14	16tr015k:LP-DIR-T	16tr015k		4.2	-36.9	0	0	0	0	14	930.0	0.006846	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	6.846e-08	1.768e-09	1.522e-09	1.224e-09	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T15	16tr015k:LP-DIR-T	16tr015k		7.3	-40.7	0	0	0	0	15	933.0	0.00499	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	4.99e-08	1.0400000000000001e-09	1.012e-09	6.568e-10	16tr015k	16tr015	unknown
16tr015k:LP-DIR-T16	16tr015k:LP-DIR-T	16tr015k		4.6	-40.8	0	0	0	0	16	936.0	0.001128	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	1.128e-08	3.269e-10	3.3300000000000004e-10	2.381e-10	16tr015k	16tr015	unknown
16tr031a:LP-DIR-T1	16tr031a:LP-DIR-T	16tr031a		133.1	46.0	0	0	0	0	1	273.0	0.003635	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	3.635e-08	7.106e-10	7.852999999999999e-10	5.451e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T2	16tr031a:LP-DIR-T	16tr031a		131.2	46.8	0	0	0	0	2	353.0	0.00286	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	2.86e-08	7.130999999999999e-10	6.400000000000001e-10	4.986e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T3	16tr031a:LP-DIR-T	16tr031a		133.0	47.0	0	0	0	0	3	473.0	0.002806	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	2.806e-08	6.937e-10	6.221000000000001e-10	4.689e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T4	16tr031a:LP-DIR-T	16tr031a		133.2	46.1	0	0	0	0	4	573.0	0.0027600000000000003	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	2.76e-08	6.489e-10	6.509e-10	4.561000000000001e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T5	16tr031a:LP-DIR-T	16tr031a		131.9	47.5	0	0	0	0	5	673.0	0.002631	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	2.631e-08	5.912000000000001e-10	6.023999999999999e-10	4.081e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T6	16tr031a:LP-DIR-T	16tr031a		135.4	43.3	0	0	0	0	6	773.0	0.002507	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	2.507e-08	6.306000000000001e-10	5.695e-10	4.72e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T7	16tr031a:LP-DIR-T	16tr031a		135.9	43.8	0	0	0	0	7	823.0	0.002354	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	2.354e-08	6.013e-10	5.175e-10	4.552e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T8	16tr031a:LP-DIR-T	16tr031a		132.0	42.4	0	0	0	0	8	848.0	0.002241	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	2.241e-08	5.842999999999999e-10	5.65e-10	4.858e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T9	16tr031a:LP-DIR-T	16tr031a		129.2	43.7	0	0	0	0	9	873.0	0.002079	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	2.0790000000000003e-08	5.52e-10	5.612999999999999e-10	4.122e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T10	16tr031a:LP-DIR-T	16tr031a		132.1	43.4	0	0	0	0	10	888.0	0.0020050000000000003	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.005e-08	6.175e-10	5.975e-10	4.238e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T11	16tr031a:LP-DIR-T	16tr031a		127.5	43.9	0	0	0	0	11	903.0	0.00189	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	1.89e-08	5.494e-10	5.997e-10	3.585e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T12	16tr031a:LP-DIR-T	16tr031a		121.7	41.1	0	0	0	0	12	913.0	0.001654	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	1.654e-08	5.697999999999999e-10	6.404999999999999e-10	3.732e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T13	16tr031a:LP-DIR-T	16tr031a		119.2	36.3	0	0	0	0	13	923.0	0.001607	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	1.607e-08	5.942000000000001e-10	6.899e-10	4.227e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T14	16tr031a:LP-DIR-T	16tr031a	0.7	92.7	-1.4	0	0	0	0	14	930.0	0.0005384	This study	2G	LT-T-Z:DE-VM:LP-DIR-T	g	13	u	2.0	273.0		average of multiple measurements	pmagpy-3.18.0	5.432e-09	3.31e-10	5.187999999999999e-10	1.51e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T15	16tr031a:LP-DIR-T	16tr031a		296.3	-17.5	0	0	0	0	15	933.0	0.0003608	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	3.608e-09	4.117e-10	5.397999999999999e-10	7.662e-11	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T16	16tr031a:LP-DIR-T	16tr031a		123.8	-32.3	0	0	0	0	16	936.0	0.0005683	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	5.683e-09	5.744e-10	5.594e-10	2.305e-10	16tr031a	16tr031	unknown
16tr031a:LP-DIR-T17	16tr031a:LP-DIR-T	16tr031a		125.2	-41.8	0	0	0	0	17	939.0	0.0004909	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	4.909e-09	5.183e-10	6.052e-10	1.7509999999999997e-10	16tr031a	16tr031	unknown
16tr031c:LP-DIR-T1	16tr031c:LP-DIR-T	16tr031c		37.6	68.1	0	0	0	0	1	273.0	0.004741	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	4.7410000000000006e-08	1.225e-09	1.154e-09	5.733999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T2	16tr031c:LP-DIR-T	16tr031c		28.8	64.7	0	0	0	0	2	353.0	0.004017	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	4.017e-08	1.459e-09	1.262e-09	7.068e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T3	16tr031c:LP-DIR-T	16tr031c		24.6	63.7	0	0	0	0	3	473.0	0.004113	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	4.1130000000000005e-08	1.291e-09	1.1e-09	6.347e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T4	16tr031c:LP-DIR-T	16tr031c		23.1	65.1	0	0	0	0	4	573.0	0.004014	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	4.014e-08	1.207e-09	1.113e-09	6.348999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T5	16tr031c:LP-DIR-T	16tr031c		22.3	62.8	0	0	0	0	5	673.0	0.003812	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	3.812e-08	1.1e-09	1.111e-09	6.164e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T6	16tr031c:LP-DIR-T	16tr031c		29.1	61.4	0	0	0	0	6	773.0	0.003698	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	3.698e-08	1.3220000000000002e-09	1.182e-09	6.462000000000001e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T7	16tr031c:LP-DIR-T	16tr031c		25.2	60.6	0	0	0	0	7	823.0	0.0034700000000000004	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	3.47e-08	1.165e-09	1.048e-09	6.512999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T8	16tr031c:LP-DIR-T	16tr031c		20.2	59.4	0	0	0	0	8	848.0	0.003408	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	3.408e-08	9.53e-10	8.448999999999998e-10	5.896e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T9	16tr031c:LP-DIR-T	16tr031c		14.7	59.3	0	0	0	0	9	873.0	0.003037	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	3.037e-08	9.93e-10	1.028e-09	5.518999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T10	16tr031c:LP-DIR-T	16tr031c		14.7	58.9	0	0	0	0	10	888.0	0.002931	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.931e-08	1.062e-09	9.847e-10	6.604999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T11	16tr031c:LP-DIR-T	16tr031c		12.7	54.8	0	0	0	0	11	903.0	0.00222	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	2.2200000000000004e-08	8.947000000000002e-10	9.621e-10	5.006999999999999e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T12	16tr031c:LP-DIR-T	16tr031c	0.7	356.1	66.2	0	0	0	0	12	913.0	0.0012109999999999998	This study	2G	LT-T-Z:DE-VM:LP-DIR-T	g	11	u	2.0	273.0		average of multiple measurements	pmagpy-3.18.0	1.197e-08	7.554e-10	8.502e-10	3.2330000000000006e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T13	16tr031c:LP-DIR-T	16tr031c		14.4	34.7	0	0	0	0	13	923.0	0.001064	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	1.064e-08	7.750999999999999e-10	8.807000000000002e-10	3.152e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T14	16tr031c:LP-DIR-T	16tr031c		16.9	-54.6	0	0	0	0	14	930.0	0.0003102	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	3.102e-09	6.415e-10	7.585999999999999e-10	6.4960000000000006e-12	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T15	16tr031c:LP-DIR-T	16tr031c		47.8	-59.1	0	0	0	0	15	933.0	0.0003016	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	3.016e-09	7.347000000000001e-10	9.159e-10	1.038e-10	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T16	16tr031c:LP-DIR-T	16tr031c		97.4	-53.0	0	0	0	0	16	936.0	0.000338	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	3.3800000000000007e-09	9.852e-10	9.134e-10	9.294e-11	16tr031c	16tr031	unknown
16tr031c:LP-DIR-T17	16tr031c:LP-DIR-T	16tr031c		154.4	-73.1	0	0	0	0	17	939.0	0.0004011	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	4.011e-09	9.249e-10	1.056e-09	1.314e-10	16tr031c	16tr031	unknown
16tr031e:LP-DIR-T1	16tr031e:LP-DIR-T	16tr031e		125.3	37.7	0	0	0	0	1	273.0	0.004143	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	4.143e-08	8.423999999999998e-10	9.148e-10	9.034e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T2	16tr031e:LP-DIR-T	16tr031e		121.5	35.6	0	0	0	0	2	353.0	0.003566	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	3.566e-08	8.98e-10	8.575000000000002e-10	9.13e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T3	16tr031e:LP-DIR-T	16tr031e		123.1	35.2	0	0	0	0	3	473.0	0.00349	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	3.49e-08	9.721e-10	9.061e-10	9.936e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T4	16tr031e:LP-DIR-T	16tr031e		123.1	36.4	0	0	0	0	4	573.0	0.003515	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	3.515e-08	7.488e-10	8.352000000000001e-10	7.642e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T5	16tr031e:LP-DIR-T	16tr031e		122.2	34.8	0	0	0	0	5	673.0	0.003367	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	3.367e-08	7.359999999999999e-10	6.998e-10	7.701000000000001e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T6	16tr031e:LP-DIR-T	16tr031e		126.8	31.8	0	0	0	0	6	773.0	0.003179	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	3.1789999999999995e-08	8.018000000000001e-10	7.262e-10	8.517999999999998e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T7	16tr031e:LP-DIR-T	16tr031e		126.8	32.2	0	0	0	0	7	823.0	0.003043	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	3.043e-08	8.319e-10	7.534e-10	9.232e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T8	16tr031e:LP-DIR-T	16tr031e		122.3	31.9	0	0	0	0	8	848.0	0.00293	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	2.93e-08	8.057e-10	7.059999999999999e-10	8.454e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T9	16tr031e:LP-DIR-T	16tr031e		119.2	32.9	0	0	0	0	9	873.0	0.002859	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	2.859e-08	6.466000000000001e-10	6.702000000000001e-10	7.237e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T10	16tr031e:LP-DIR-T	16tr031e		122.5	32.6	0	0	0	0	10	888.0	0.00251	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.51e-08	8.110000000000001e-10	7.342999999999999e-10	7.765e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T11	16tr031e:LP-DIR-T	16tr031e		123.4	32.9	0	0	0	0	11	903.0	0.002498	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	2.4980000000000003e-08	6.844e-10	7.226000000000001e-10	6.669e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T12	16tr031e:LP-DIR-T	16tr031e		123.5	28.0	0	0	0	0	12	913.0	0.002471	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	2.471e-08	7.495e-10	7.471e-10	8.242000000000001e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T13	16tr031e:LP-DIR-T	16tr031e		117.5	30.3	0	0	0	0	13	923.0	0.002633	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	2.633e-08	8.076e-10	9.408e-10	7.524e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T14	16tr031e:LP-DIR-T	16tr031e		105.0	9.5	0	0	0	0	14	930.0	0.0014609999999999998	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	1.4609999999999996e-08	5.512e-10	5.797000000000001e-10	5.944e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T15	16tr031e:LP-DIR-T	16tr031e		146.1	3.5	0	0	0	0	15	933.0	0.001543	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	1.543e-08	5.929e-10	6.622e-10	5.931e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T16	16tr031e:LP-DIR-T	16tr031e		113.6	2.4	0	0	0	0	16	936.0	0.001938	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	1.938e-08	8.107e-10	8.842e-10	6.432e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T17	16tr031e:LP-DIR-T	16tr031e		132.6	2.1	0	0	0	0	17	939.0	0.001805	This study	2G	LT-T-Z:LP-DIR-T	g	16	u	4.0	273.0			pmagpy-3.18.0	1.805e-08	7.13e-10	7.772999999999999e-10	6.192e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T18	16tr031e:LP-DIR-T	16tr031e		252.1	7.0	0	0	0	0	18	942.0	0.001548	This study	2G	LT-T-Z:LP-DIR-T	g	17	u	4.0	273.0			pmagpy-3.18.0	1.548e-08	1.061e-09	7.682999999999999e-10	4.385e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T19	16tr031e:LP-DIR-T	16tr031e		160.2	-15.9	0	0	0	0	19	945.0	0.001484	This study	2G	LT-T-Z:LP-DIR-T	g	18	u	4.0	273.0			pmagpy-3.18.0	1.484e-08	1.023e-09	8.525000000000002e-10	7.092999999999999e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T20	16tr031e:LP-DIR-T	16tr031e		187.8	-13.9	0	0	0	0	20	948.0	0.00131	This study	2G	LT-T-Z:LP-DIR-T	g	19	u	4.0	273.0			pmagpy-3.18.0	1.31e-08	7.128999999999999e-10	8.634e-10	4.49e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T21	16tr031e:LP-DIR-T	16tr031e		94.1	-13.2	0	0	0	0	21	951.0	0.002155	This study	2G	LT-T-Z:LP-DIR-T	g	20	u	4.0	273.0			pmagpy-3.18.0	2.155e-08	7.044000000000001e-10	8.504000000000002e-10	6.027999999999999e-10	16tr031e	16tr031	unknown
16tr031e:LP-DIR-T22	16tr031e:LP-DIR-T	16tr031e		121.0	-16.8	0	0	0	0	22	954.0	0.002024	This study	2G	LT-T-Z:LP-DIR-T	g	21	u	4.0	273.0			pmagpy-3.18.0	2.024e-08	7.245e-10	9.321e-10	7.347999999999999e-10	16tr031e	16tr031	unknown
16tr031g:LP-DIR-T1	16tr031g:LP-DIR-T	16tr031g		146.9	67.0	0	0	0	0	1	273.0	0.004688	This study	2G	LT-NO:LP-DIR-T	g	0	u	4.0	273.0			pmagpy-3.18.0	4.688e-08	1.238e-09	1.3220000000000002e-09	3.171e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T2	16tr031g:LP-DIR-T	16tr031g		143.0	69.5	0	0	0	0	2	353.0	0.003692	This study	2G	LT-T-Z:LP-DIR-T	g	1	u	4.0	273.0			pmagpy-3.18.0	3.692e-08	1.334e-09	1.014e-09	3.2849999999999995e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T3	16tr031g:LP-DIR-T	16tr031g		147.7	68.1	0	0	0	0	3	473.0	0.003688	This study	2G	LT-T-Z:LP-DIR-T	g	2	u	4.0	273.0			pmagpy-3.18.0	3.688e-08	1.233e-09	9.377e-10	2.769e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T4	16tr031g:LP-DIR-T	16tr031g		152.5	69.5	0	0	0	0	4	573.0	0.003655	This study	2G	LT-T-Z:LP-DIR-T	g	3	u	4.0	273.0			pmagpy-3.18.0	3.655e-08	1.032e-09	9.102e-10	2.475e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T5	16tr031g:LP-DIR-T	16tr031g		152.1	70.0	0	0	0	0	5	673.0	0.003491	This study	2G	LT-T-Z:LP-DIR-T	g	4	u	4.0	273.0			pmagpy-3.18.0	3.491e-08	1.055e-09	9.107e-10	2.592e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T6	16tr031g:LP-DIR-T	16tr031g		147.4	68.6	0	0	0	0	6	773.0	0.003333	This study	2G	LT-T-Z:LP-DIR-T	g	5	u	4.0	273.0			pmagpy-3.18.0	3.333e-08	1.127e-09	8.778e-10	2.812e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T7	16tr031g:LP-DIR-T	16tr031g		150.9	67.6	0	0	0	0	7	823.0	0.003233	This study	2G	LT-T-Z:LP-DIR-T	g	6	u	4.0	273.0			pmagpy-3.18.0	3.233e-08	1.068e-09	7.708999999999999e-10	2.473e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T8	16tr031g:LP-DIR-T	16tr031g		143.6	69.1	0	0	0	0	8	848.0	0.003225	This study	2G	LT-T-Z:LP-DIR-T	g	7	u	4.0	273.0			pmagpy-3.18.0	3.225e-08	9.788e-10	7.750999999999999e-10	1.985e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T9	16tr031g:LP-DIR-T	16tr031g		150.2	69.7	0	0	0	0	9	873.0	0.0030280000000000003	This study	2G	LT-T-Z:LP-DIR-T	g	8	u	4.0	273.0			pmagpy-3.18.0	3.028e-08	1.059e-09	9.384e-10	2.1e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T10	16tr031g:LP-DIR-T	16tr031g		151.7	70.7	0	0	0	0	10	888.0	0.002898	This study	2G	LT-T-Z:LP-DIR-T	g	9	u	4.0	273.0			pmagpy-3.18.0	2.898e-08	1.057e-09	8.441e-10	1.471e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T11	16tr031g:LP-DIR-T	16tr031g		154.0	70.2	0	0	0	0	11	903.0	0.002674	This study	2G	LT-T-Z:LP-DIR-T	g	10	u	4.0	273.0			pmagpy-3.18.0	2.674e-08	1.019e-09	9.887e-10	2.563e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T12	16tr031g:LP-DIR-T	16tr031g		154.7	69.0	0	0	0	0	12	913.0	0.002727	This study	2G	LT-T-Z:LP-DIR-T	g	11	u	4.0	273.0			pmagpy-3.18.0	2.727e-08	9.434e-10	8.257000000000001e-10	1.7740000000000003e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T13	16tr031g:LP-DIR-T	16tr031g		145.6	70.0	0	0	0	0	13	923.0	0.00275	This study	2G	LT-T-Z:LP-DIR-T	g	12	u	4.0	273.0			pmagpy-3.18.0	2.75e-08	8.509e-10	7.729e-10	1.41e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T14	16tr031g:LP-DIR-T	16tr031g		186.5	57.7	0	0	0	0	14	930.0	0.0017870000000000004	This study	2G	LT-T-Z:LP-DIR-T	g	13	u	4.0	273.0			pmagpy-3.18.0	1.787e-08	6.863e-10	7.097e-10	2.2940000000000006e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T15	16tr031g:LP-DIR-T	16tr031g		129.3	56.3	0	0	0	0	15	933.0	0.001889	This study	2G	LT-T-Z:LP-DIR-T	g	14	u	4.0	273.0			pmagpy-3.18.0	1.889e-08	6.582000000000001e-10	7.466000000000001e-10	2.462e-10	16tr031g	16tr031	unknown
16tr031g:LP-DIR-T16	16tr031g:LP-DIR-T	16tr031g		163.2	45.7	0	0	0	0	16	936.0	0.001966	This study	2G	LT-T-Z:LP-DIR-T	g	15	u	4.0	273.0			pmagpy-3.18.0	1.966e-08	1.176e-09	8.937e-10	3.947e-10	16tr031g	16tr031	unknown
