tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	measurement	sample	site	location
	This study		5.3	204.1	-36.0	TR008-Ea:LP-DIR-T	hargrave 2017-09-12 14:19:43	6.559999999999999e-09	2.25e-10	3.4099999999999996e-10	7.04e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	27	938.0	TR008-Ea:LP-DIR-T27	TR008-E	TR008	Hongzixi
	This study		3.9	223.1	-20.1	TR008-Ea:LP-DIR-T	hargrave 2017-09-14 17:48:23	7.8e-09	2.4400000000000004e-10	2.89e-10	5.95e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	28	943.0	TR008-Ea:LP-DIR-T28	TR008-E	TR008	Hongzixi
	This study		4.2	213.3	-38.2	TR008-Ea:LP-DIR-T	hargrave 2017-09-15 18:13:02	4.46e-09	2.38e-10	3.39e-10	5.200000000000001e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	29	945.0	TR008-Ea:LP-DIR-T29	TR008-E	TR008	Hongzixi
	This study		5.0	233.4	-9.0	TR008-Ea:LP-DIR-T	hargrave 2017-09-19 13:47:55	6.15e-09	2.06e-10	2.25e-10	5.18e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	30	947.0	TR008-Ea:LP-DIR-T30	TR008-E	TR008	Hongzixi
	This study		11.4	198.8	25.6	TR008-Ea:LP-DIR-T	hargrave 2017-09-22 16:01:11	2.65e-09	1.5e-10	2.96e-10	4.77e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	31	949.0	TR008-Ea:LP-DIR-T31	TR008-E	TR008	Hongzixi
	This study		10.9	202.0	26.5	TR008-Ea:LP-DIR-T	hargrave 2017-09-22 18:12:22	2.6100000000000003e-09	1.3000000000000002e-10	2.13e-10	4.87e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	32	949.0	TR008-Ea:LP-DIR-T32	TR008-E	TR008	Hongzixi
	This study		11.2	200.5	26.3	TR008-Ea:LP-DIR-T	hargrave 2017-09-22 18:46:24	2.6e-09	1.36e-10	2.24e-10	4.959999999999999e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	33	949.0	TR008-Ea:LP-DIR-T33	TR008-E	TR008	Hongzixi
	This study		8.6	222.7	-5.1	TR008-Ea:LP-DIR-T	hargrave 2017-09-24 13:55:57	3.8900000000000004e-09	3.2399999999999997e-10	2.13e-10	4.79e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	34	951.0	TR008-Ea:LP-DIR-T34	TR008-E	TR008	Hongzixi
	This study		8.2	225.7	-5.2	TR008-Ea:LP-DIR-T	hargrave 2017-09-24 16:00:03	3.91e-09	3.1e-10	1.8599999999999998e-10	4.74e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	35	951.0	TR008-Ea:LP-DIR-T35	TR008-E	TR008	Hongzixi
	This study		7.6	225.2	-5.1	TR008-Ea:LP-DIR-T	hargrave 2017-09-24 16:30:17	3.9e-09	2.57e-10	1.3999999999999998e-10	4.7e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	36	951.0	TR008-Ea:LP-DIR-T36	TR008-E	TR008	Hongzixi
	This study		8.6	207.7	-0.9	TR008-Ea:LP-DIR-T	hargrave 2017-09-25 12:42:06	3.25e-09	1.31e-10	2.0500000000000002e-10	4.5600000000000003e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	37	953.0	TR008-Ea:LP-DIR-T37	TR008-E	TR008	Hongzixi
	This study		7.5	203.9	-2.4	TR008-Ea:LP-DIR-T	hargrave 2017-09-25 15:01:56	3.17e-09	1.41e-10	1.4699999999999998e-10	3.9699999999999997e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	38	953.0	TR008-Ea:LP-DIR-T38	TR008-E	TR008	Hongzixi
	This study		9.6	218.2	15.2	TR008-Ea:LP-DIR-T	hargrave 2017-09-26 18:26:23	2.8600000000000005e-09	1.12e-10	9.390000000000001e-11	4.94e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	39	955.0	TR008-Ea:LP-DIR-T39	TR008-E	TR008	Hongzixi
	This study		11.2	216.6	17.1	TR008-Ea:LP-DIR-T	hargrave 2017-09-27 08:08:09	2.5e-09	9.13e-11	8.56e-11	4.959999999999999e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	40	955.0	TR008-Ea:LP-DIR-T40	TR008-E	TR008	Hongzixi
	This study		11.3	216.7	17.8	TR008-Ea:LP-DIR-T	hargrave 2017-09-27 08:30:24	2.51e-09	1.13e-10	9.57e-11	4.99e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	41	955.0	TR008-Ea:LP-DIR-T41	TR008-E	TR008	Hongzixi
	This study		18.5	100.1	-46.1	TR008-Ea:LP-DIR-T	hargrave 2017-10-01 22:32:48	1.07e-09	1.64e-10	1.2399999999999999e-10	3.9e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	42	957.0	TR008-Ea:LP-DIR-T42	TR008-E	TR008	Hongzixi
	This study		17.4	86.2	-49.4	TR008-Ea:LP-DIR-T	hargrave 2017-10-02 08:43:39	1.0499999999999999e-09	1.73e-10	1.13e-10	3.6400000000000004e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	43	957.0	TR008-Ea:LP-DIR-T43	TR008-E	TR008	Hongzixi
	This study		15.7	88.8	-49.8	TR008-Ea:LP-DIR-T	hargrave 2017-10-02 09:32:59	1.0300000000000002e-09	1.53e-10	1.12e-10	3.4500000000000005e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	44	957.0	TR008-Ea:LP-DIR-T44	TR008-E	TR008	Hongzixi
	This study		6.3	234.7	3.3	TR008-Ea:LP-DIR-T	hargrave 2017-10-03 09:15:22	3.91e-09	1.5e-10	1.51e-10	4.31e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	45	959.0	TR008-Ea:LP-DIR-T45	TR008-E	TR008	Hongzixi
	This study		11.2	90.1	2.5	TR008-Ea:LP-DIR-T	hargrave 2017-10-05 14:00:41	1.51e-09	9.58e-11	1.52e-10	2.7699999999999997e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	46	961.0	TR008-Ea:LP-DIR-T46	TR008-E	TR008	Hongzixi
	This study		11.7	85.9	3.2	TR008-Ea:LP-DIR-T	hargrave 2017-10-05 16:22:29	1.5299999999999999e-09	1.32e-10	1.53e-10	2.79e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	47	961.0	TR008-Ea:LP-DIR-T47	TR008-E	TR008	Hongzixi
	This study		11.7	86.6	3.1	TR008-Ea:LP-DIR-T	hargrave 2017-10-05 17:31:34	1.52e-09	1.28e-10	1.46e-10	2.79e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	48	961.0	TR008-Ea:LP-DIR-T48	TR008-E	TR008	Hongzixi
	This study		4.6	245.5	20.8	TR008-Ea:LP-DIR-T	hargrave 2017-10-06 16:31:27	2.9100000000000005e-09	2.0899999999999998e-10	1.55e-10	1.3000000000000002e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	49	963.0	TR008-Ea:LP-DIR-T49	TR008-E	TR008	Hongzixi
	This study		17.1	123.0	-0.2	TR008-Ea:LP-DIR-T	hargrave 2017-10-08 17:02:50	1.06e-09	1.12e-10	8.65e-11	3.05e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	50	965.0	TR008-Ea:LP-DIR-T50	TR008-E	TR008	Hongzixi
	This study		19.1	121.3	-0.6	TR008-Ea:LP-DIR-T	hargrave 2017-10-08 19:25:15	1.0400000000000001e-09	1.56e-10	8.229999999999999e-11	3.2399999999999997e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Ea	u	0	0	0.0	0.0	51	965.0	TR008-Ea:LP-DIR-T51	TR008-E	TR008	Hongzixi
	This study		2.6	209.0	-25.0	TR008-Fa:LP-DIR-T	hargrave 2017-07-20 16:53:58	2.81e-08	8.450000000000002e-10	1.06e-09	3.4099999999999996e-10	8	273	LT-NO:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	1	273.0	TR008-Fa:LP-DIR-T1	TR008-F	TR008	Hongzixi
	This study		3.8	208.1	-26.8	TR008-Fa:LP-DIR-T	hargrave 2017-07-21 16:32:30	2.63e-08	7.93e-10	1.65e-09	4.5e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	2	373.0	TR008-Fa:LP-DIR-T2	TR008-F	TR008	Hongzixi
	This study		4.2	206.6	-27.5	TR008-Fa:LP-DIR-T	hargrave 2017-07-24 12:14:16	2.56e-08	7.74e-10	1.8e-09	3.87e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	3	473.0	TR008-Fa:LP-DIR-T3	TR008-F	TR008	Hongzixi
	This study		3.6	208.2	-28.0	TR008-Fa:LP-DIR-T	hargrave 2017-07-25 09:20:03	2.45e-08	1.25e-09	1.0800000000000002e-09	4.11e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	4	573.0	TR008-Fa:LP-DIR-T4	TR008-F	TR008	Hongzixi
	This study		2.0	205.7	-29.6	TR008-Fa:LP-DIR-T	hargrave 2017-07-31 15:55:31	2.32e-08	7.16e-10	6.08e-10	3.2599999999999996e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	5	623.0	TR008-Fa:LP-DIR-T5	TR008-F	TR008	Hongzixi
	This study		2.4	204.7	-30.5	TR008-Fa:LP-DIR-T	hargrave 2017-08-01 14:05:17	2.16e-08	6.18e-10	7.85e-10	2.98e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	6	673.0	TR008-Fa:LP-DIR-T6	TR008-F	TR008	Hongzixi
	This study		4.0	205.4	-31.7	TR008-Fa:LP-DIR-T	hargrave 2017-08-03 13:09:39	2.08e-08	8.54e-10	1.4300000000000002e-09	3.05e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	7	723.0	TR008-Fa:LP-DIR-T7	TR008-F	TR008	Hongzixi
	This study		3.7	206.4	-32.2	TR008-Fa:LP-DIR-T	hargrave 2017-08-04 09:46:08	2e-08	7.639999999999999e-10	1.1e-09	2.99e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	8	748.0	TR008-Fa:LP-DIR-T8	TR008-F	TR008	Hongzixi
	This study		2.8	204.9	-32.5	TR008-Fa:LP-DIR-T	hargrave 2017-08-04 16:44:01	1.88e-08	6.29e-10	7.22e-10	3.1399999999999995e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	9	773.0	TR008-Fa:LP-DIR-T9	TR008-F	TR008	Hongzixi
	This study		2.1	203.8	-33.6	TR008-Fa:LP-DIR-T	hargrave 2017-08-07 15:20:49	1.77e-08	4.29e-10	4.73e-10	3.04e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	10	798.0	TR008-Fa:LP-DIR-T10	TR008-F	TR008	Hongzixi
	This study		2.6	203.9	-33.7	TR008-Fa:LP-DIR-T	hargrave 2017-08-08 14:40:31	1.6799999999999998e-08	4.73e-10	5.63e-10	3e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	11	823.0	TR008-Fa:LP-DIR-T11	TR008-F	TR008	Hongzixi
	This study		1.6	202.7	-32.8	TR008-Fa:LP-DIR-T	hargrave 2017-08-09 14:02:11	1.63e-08	3.05e-10	3.78e-10	1.76e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	12	828.0	TR008-Fa:LP-DIR-T12	TR008-F	TR008	Hongzixi
	This study		1.6	202.9	-32.9	TR008-Fa:LP-DIR-T	hargrave 2017-08-10 08:54:20	1.6e-08	2.6000000000000003e-10	2.71e-10	2.75e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	13	828.0	TR008-Fa:LP-DIR-T13	TR008-F	TR008	Hongzixi
	This study		1.7	203.5	-32.3	TR008-Fa:LP-DIR-T	hargrave 2017-08-16 14:28:39	1.57e-08	2.7000000000000005e-10	2.7799999999999997e-10	2.92e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	14	833.0	TR008-Fa:LP-DIR-T14	TR008-F	TR008	Hongzixi
	This study		1.9	203.2	-32.8	TR008-Fa:LP-DIR-T	hargrave 2017-08-17 11:18:20	1.53e-08	2.99e-10	3.69e-10	2.52e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	15	838.0	TR008-Fa:LP-DIR-T15	TR008-F	TR008	Hongzixi
	This study		1.9	203.3	-33.5	TR008-Fa:LP-DIR-T	hargrave 2017-08-17 20:33:02	1.51e-08	3.5299999999999997e-10	2.6100000000000003e-10	2.98e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	16	843.0	TR008-Fa:LP-DIR-T16	TR008-F	TR008	Hongzixi
	This study		2.1	201.5	-34.3	TR008-Fa:LP-DIR-T	hargrave 2017-08-18 16:12:30	1.49e-08	3.61e-10	3.76e-10	2.56e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	17	848.0	TR008-Fa:LP-DIR-T17	TR008-F	TR008	Hongzixi
	This study		2.1	203.3	-35.3	TR008-Fa:LP-DIR-T	hargrave 2017-08-21 13:15:26	1.47e-08	3.1399999999999995e-10	3.95e-10	2.34e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	18	853.0	TR008-Fa:LP-DIR-T18	TR008-F	TR008	Hongzixi
	This study		2.2	199.3	-36.7	TR008-Fa:LP-DIR-T	hargrave 2017-08-22 12:18:22	1.35e-08	3.2599999999999996e-10	3.6799999999999997e-10	2.3e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	19	873.0	TR008-Fa:LP-DIR-T19	TR008-F	TR008	Hongzixi
	This study		2.3	202.3	-34.9	TR008-Fa:LP-DIR-T	hargrave 2017-08-23 11:18:54	1.24e-08	3.46e-10	3.21e-10	2.2700000000000002e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	20	893.0	TR008-Fa:LP-DIR-T20	TR008-F	TR008	Hongzixi
	This study		3.2	193.5	-36.8	TR008-Fa:LP-DIR-T	hargrave 2017-08-24 07:50:29	1.07e-08	4.06e-10	4.36e-10	2.22e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	21	903.0	TR008-Fa:LP-DIR-T21	TR008-F	TR008	Hongzixi
	This study		2.6	204.5	-30.1	TR008-Fa:LP-DIR-T	hargrave 2017-08-24 15:59:54	1.1899999999999999e-08	4.04e-10	3.52e-10	2.4e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	22	913.0	TR008-Fa:LP-DIR-T22	TR008-F	TR008	Hongzixi
	This study		3.0	185.0	-43.8	TR008-Fa:LP-DIR-T	hargrave 2017-08-25 14:03:37	9.109999999999999e-09	3.4700000000000004e-10	2.96e-10	2.19e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	23	918.0	TR008-Fa:LP-DIR-T23	TR008-F	TR008	Hongzixi
	This study		2.9	214.2	-30.2	TR008-Fa:LP-DIR-T	hargrave 2017-08-29 15:18:13	1.16e-08	5.23e-10	2.99e-10	2.3099999999999998e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	24	923.0	TR008-Fa:LP-DIR-T24	TR008-F	TR008	Hongzixi
	This study		4.3	180.8	-40.5	TR008-Fa:LP-DIR-T	hargrave 2017-09-01 15:20:41	9.309999999999999e-09	2.92e-10	5.64e-10	3.34e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	25	928.0	TR008-Fa:LP-DIR-T25	TR008-F	TR008	Hongzixi
	This study		5.3	203.0	-28.1	TR008-Fa:LP-DIR-T	hargrave 2017-09-08 17:46:00	1.16e-08	3.17e-10	3.8399999999999997e-10	1.11e-09	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	26	933.0	TR008-Fa:LP-DIR-T26	TR008-F	TR008	Hongzixi
	This study		7.1	162.8	-47.9	TR008-Fa:LP-DIR-T	hargrave 2017-09-12 14:21:14	7.929999999999999e-09	2.7000000000000005e-10	4.959999999999999e-10	1.0400000000000001e-09	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	27	938.0	TR008-Fa:LP-DIR-T27	TR008-F	TR008	Hongzixi
	This study		6.1	165.0	-48.9	TR008-Fa:LP-DIR-T	hargrave 2017-09-12 16:04:00	7.840000000000001e-09	2.56e-10	3.71e-10	1e-09	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	28	938.0	TR008-Fa:LP-DIR-T28	TR008-F	TR008	Hongzixi
	This study		5.4	200.6	-32.4	TR008-Fa:LP-DIR-T	hargrave 2017-09-14 17:49:59	9.04e-09	2.8e-10	4.5e-10	9e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	29	943.0	TR008-Fa:LP-DIR-T29	TR008-F	TR008	Hongzixi
	This study		5.6	195.1	-36.6	TR008-Fa:LP-DIR-T	hargrave 2017-09-15 18:14:44	8.93e-09	2.76e-10	6.1e-10	8.12e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	30	945.0	TR008-Fa:LP-DIR-T30	TR008-F	TR008	Hongzixi
	This study		6.5	219.4	-18.6	TR008-Fa:LP-DIR-T	hargrave 2017-09-19 13:49:35	6.32e-09	2.23e-10	2.9499999999999996e-10	7.570000000000001e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	31	947.0	TR008-Fa:LP-DIR-T31	TR008-F	TR008	Hongzixi
	This study		9.3	198.0	-11.0	TR008-Fa:LP-DIR-T	hargrave 2017-09-22 16:02:48	5.61e-09	2.33e-10	6.89e-10	6.35e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	32	949.0	TR008-Fa:LP-DIR-T32	TR008-F	TR008	Hongzixi
	This study		7.7	201.5	-10.7	TR008-Fa:LP-DIR-T	hargrave 2017-09-22 18:13:58	5.5399999999999995e-09	2.24e-10	4.93e-10	6.25e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	33	949.0	TR008-Fa:LP-DIR-T33	TR008-F	TR008	Hongzixi
	This study		7.6	199.0	-10.9	TR008-Fa:LP-DIR-T	hargrave 2017-09-22 18:48:01	5.53e-09	1.99e-10	4.48e-10	6.24e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	34	949.0	TR008-Fa:LP-DIR-T34	TR008-F	TR008	Hongzixi
	This study		7.9	201.0	-18.6	TR008-Fa:LP-DIR-T	hargrave 2017-09-24 13:57:43	5.44e-09	2.6100000000000003e-10	4.75e-10	6.03e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	35	951.0	TR008-Fa:LP-DIR-T35	TR008-F	TR008	Hongzixi
	This study		7.5	204.9	-18.8	TR008-Fa:LP-DIR-T	hargrave 2017-09-24 16:01:40	5.37e-09	2.26e-10	4.669999999999999e-10	5.820000000000001e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	36	951.0	TR008-Fa:LP-DIR-T36	TR008-F	TR008	Hongzixi
	This study		6.4	203.4	-18.8	TR008-Fa:LP-DIR-T	hargrave 2017-09-24 16:31:54	5.3600000000000005e-09	2.07e-10	2.89e-10	5.85e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	37	951.0	TR008-Fa:LP-DIR-T37	TR008-F	TR008	Hongzixi
	This study		7.9	192.7	-3.1	TR008-Fa:LP-DIR-T	hargrave 2017-09-25 12:43:42	4.6799999999999996e-09	1.96e-10	2.26e-10	6.03e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	38	953.0	TR008-Fa:LP-DIR-T38	TR008-F	TR008	Hongzixi
	This study		9.2	190.6	-13.0	TR008-Fa:LP-DIR-T	hargrave 2017-09-26 18:27:58	3.2299999999999994e-09	1.78e-10	1.38e-10	4.94e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	39	955.0	TR008-Fa:LP-DIR-T39	TR008-F	TR008	Hongzixi
	This study		10.3	188.4	-15.0	TR008-Fa:LP-DIR-T	hargrave 2017-09-27 08:09:46	2.6600000000000003e-09	1.8700000000000003e-10	1.21e-10	5.13e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	40	955.0	TR008-Fa:LP-DIR-T40	TR008-F	TR008	Hongzixi
	This study		10.9	188.2	-14.5	TR008-Fa:LP-DIR-T	hargrave 2017-09-27 08:32:00	2.64e-09	1.94e-10	1.21e-10	5.32e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	41	955.0	TR008-Fa:LP-DIR-T41	TR008-F	TR008	Hongzixi
	This study		16.1	163.3	-15.5	TR008-Fa:LP-DIR-T	hargrave 2017-10-01 22:34:24	2.25e-09	2.12e-10	3.8100000000000003e-10	5.18e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	42	957.0	TR008-Fa:LP-DIR-T42	TR008-F	TR008	Hongzixi
	This study		14.3	164.2	-19.2	TR008-Fa:LP-DIR-T	hargrave 2017-10-02 08:45:15	2.02e-09	1.99e-10	2.0400000000000002e-10	5.06e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	43	957.0	TR008-Fa:LP-DIR-T43	TR008-F	TR008	Hongzixi
	This study		14.0	165.3	-18.7	TR008-Fa:LP-DIR-T	hargrave 2017-10-02 09:34:34	2.0600000000000003e-09	1.96e-10	1.96e-10	5.04e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	44	957.0	TR008-Fa:LP-DIR-T44	TR008-F	TR008	Hongzixi
	This study		6.3	219.8	4.8	TR008-Fa:LP-DIR-T	hargrave 2017-10-03 09:16:56	4.64e-09	3.3300000000000004e-10	2.1399999999999998e-10	4.04e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	45	959.0	TR008-Fa:LP-DIR-T45	TR008-F	TR008	Hongzixi
	This study		5.7	113.5	1.0	TR008-Fa:LP-DIR-T	hargrave 2017-10-05 14:02:17	4.49e-09	1.79e-10	2.24e-10	3.95e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	46	961.0	TR008-Fa:LP-DIR-T46	TR008-F	TR008	Hongzixi
	This study		9.7	237.7	24.7	TR008-Fa:LP-DIR-T	hargrave 2017-10-06 16:33:02	3.9299999999999995e-09	3.29e-10	2.07e-10	6.38e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	47	963.0	TR008-Fa:LP-DIR-T47	TR008-F	TR008	Hongzixi
	This study		6.9	239.7	22.3	TR008-Fa:LP-DIR-T	hargrave 2017-10-06 19:44:33	3.86e-09	1.8000000000000002e-10	1.55e-10	4.689999999999999e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	48	963.0	TR008-Fa:LP-DIR-T48	TR008-F	TR008	Hongzixi
	This study		7.8	139.1	-7.9	TR008-Fa:LP-DIR-T	hargrave 2017-10-08 17:04:06	4.04e-09	2.1499999999999998e-10	3.04e-10	4.33e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	49	965.0	TR008-Fa:LP-DIR-T49	TR008-F	TR008	Hongzixi
	This study		7.2	138.7	-8.0	TR008-Fa:LP-DIR-T	hargrave 2017-10-08 19:26:27	3.96e-09	1.8100000000000002e-10	2.4799999999999997e-10	4.12e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR008-Fa	u	0	0	0.0	0.0	50	965.0	TR008-Fa:LP-DIR-T50	TR008-F	TR008	Hongzixi
